colaborador_id,idade,genero,estado_civil,escolaridade,area,cargo,nivel_cargo,data_admissao,tempo_empresa_anos,salario_mensal,distancia_casa_km,horas_extras,viagens_negocio,satisfacao_trabalho,satisfacao_ambiente,equilibrio_vida_trabalho,avaliacao_desempenho,treinamentos_ultimo_ano,recebeu_promocao_5_anos,rotatividade,data_desligamento,motivo_desligamento
COL-1041,50,Masculino,Divorciado(a),Pós-graduação,Recursos Humanos,Business Partner,3,2020-07-10,5,10000.0,36,Não,Raramente,1,4,1,3,5,Não,Não,,Não se aplica
COL-1042,51,Feminino,União estável,Pós-graduação,Tecnologia,Analista de Dados,3,2015-05-27,11,10500.0,13,Não,Frequentemente,2,5,5,3,6,Não,Sim,2022-09-18 00:40:13.498,Nova oportunidade profissional
COL-1043,50,Não binário,União estável,Mestrado,Financeiro,Controller,3,2017-02-20,8,10400.0,6,Não,Raramente,4,3,2,5,0,Sim,Não,,Não se aplica
COL-1044,29,Feminino,Casado(a),Ensino médio,Financeiro,Analista Financeiro,2,2023-09-05,2,7450.0,40,Sim,Frequentemente,4,3,5,4,1,Não,Não,,Não se aplica
COL-1045,53,Feminino,Casado(a),Ensino médio,Marketing,Coordenador de Marketing,5,2016-08-22,9,12900.0,20,Sim,Nunca,2,3,5,3,6,Não,Não,,Não se aplica
COL-1046,38,Masculino,Solteiro(a),Graduação,Operações,Analista de Operações,2,2018-08-21,8,8000.0,37,Sim,Raramente,1,5,2,3,4,Não,Sim,2025-11-27 06:13:05.832,Mudança de cidade
COL-1047,23,Feminino,Casado(a),Mestrado,Atendimento,Assistente de Atendimento,1,2024-01-06,2,4550.0,33,Não,Raramente,2,4,3,2,2,Não,Não,,Não se aplica
COL-1048,32,Feminino,Divorciado(a),Mestrado,Comercial,Executivo de Contas,2,2021-03-01,5,7900.0,33,Não,Frequentemente,2,3,1,4,6,Não,Não,,Não se aplica
COL-1049,34,Feminino,Casado(a),Mestrado,Comercial,Executivo de Contas,2,2018-12-20,8,7400.0,27,Sim,Raramente,5,1,3,3,5,Não,Sim,2026-05-20 21:47:53.012,Nova oportunidade profissional
COL-1050,52,Masculino,Casado(a),Graduação,Financeiro,Controller,4,2023-06-22,3,11700.0,36,Não,Frequentemente,2,1,5,3,5,Sim,Não,,Não se aplica
COL-1051,38,Não binário,Solteiro(a),Ensino médio,Marketing,Analista de Marketing,2,2019-01-20,6,8550.0,46,Sim,Nunca,2,5,5,3,3,Sim,Sim,2022-12-15 13:20:41.907,Nova oportunidade profissional
COL-1052,46,Feminino,Solteiro(a),Ensino médio,Atendimento,Analista de Atendimento,4,2024-09-16,1,10300.0,1,Não,Nunca,4,1,1,4,4,Não,Não,,Não se aplica
COL-1053,43,Não binário,Solteiro(a),Tecnólogo,Financeiro,Controller,3,2024-04-01,1,9000.0,18,Não,Nunca,5,3,5,4,1,Não,Não,,Não se aplica
COL-1054,26,Feminino,Casado(a),Pós-graduação,Recursos Humanos,Analista de RH,1,2018-10-24,7,5950.0,5,Sim,Frequentemente,4,5,2,2,0,Não,Sim,2026-06-05 09:29:16.589,Reestruturação organizacional
COL-1055,28,Feminino,Solteiro(a),Mestrado,Operações,Analista de Operações,2,2017-11-17,9,6700.0,32,Não,Raramente,4,5,2,3,5,Não,Não,,Não se aplica
COL-1056,28,Não binário,Casado(a),Mestrado,Financeiro,Analista Financeiro,2,2015-03-23,10,7850.0,48,Sim,Nunca,1,5,4,2,4,Sim,Não,,Não se aplica
COL-1057,26,Masculino,Casado(a),Ensino médio,Tecnologia,Desenvolvedor,1,2022-10-10,4,6850.0,28,Sim,Raramente,4,2,1,3,1,Não,Não,,Não se aplica
COL-1058,55,Masculino,Solteiro(a),Pós-graduação,Operações,Coordenador de Operações,4,2023-09-05,2,9850.0,14,Sim,Frequentemente,5,5,1,4,0,Não,Sim,2025-02-05 14:28:41.262,Mudança de cidade
COL-1059,21,Não binário,Casado(a),Graduação,Financeiro,Analista Financeiro,1,2025-04-11,0,7100.0,51,Sim,Frequentemente,2,4,2,2,6,Não,Sim,2025-11-04 16:24:01.458,Remuneração e benefícios
COL-1060,57,Masculino,Casado(a),Graduação,Operações,Coordenador de Operações,4,2016-08-05,10,10650.0,11,Não,Raramente,2,1,5,3,4,Não,Não,,Não se aplica
COL-1061,20,Feminino,Divorciado(a),Ensino médio,Financeiro,Analista Financeiro,1,2024-03-15,1,7100.0,17,Sim,Frequentemente,5,3,2,3,6,Não,Não,,Não se aplica
COL-1062,42,Não binário,União estável,Mestrado,Recursos Humanos,Analista de RH,2,2019-04-23,6,8000.0,32,Não,Nunca,5,1,4,3,0,Não,Não,,Não se aplica
COL-1063,26,Feminino,Casado(a),Mestrado,Recursos Humanos,Analista de RH,2,2025-06-26,0,7350.0,44,Sim,Nunca,4,2,4,3,1,Não,Não,,Não se aplica
COL-1064,58,Masculino,Divorciado(a),Tecnólogo,Tecnologia,Analista de Dados,4,2022-08-07,3,11550.0,37,Sim,Raramente,1,4,2,4,4,Não,Não,,Não se aplica
COL-1065,36,Feminino,Casado(a),Graduação,Financeiro,Controller,3,2014-03-26,11,9050.0,49,Não,Raramente,1,3,3,4,6,Não,Sim,2026-04-03 06:37:30.142,Qualidade de vida
COL-1066,37,Masculino,Casado(a),Tecnólogo,Comercial,Analista Comercial,3,2018-09-21,7,9750.0,14,Sim,Frequentemente,5,3,5,3,2,Sim,Não,,Não se aplica
COL-1067,20,Feminino,Divorciado(a),Ensino médio,Atendimento,Assistente de Atendimento,1,2025-09-27,0,4600.0,30,Não,Nunca,4,1,3,5,6,Não,Sim,2026-01-07 23:20:54.871,Desempenho abaixo do esperado
COL-1068,44,Não binário,Casado(a),Graduação,Tecnologia,Analista de Dados,3,2017-04-27,9,10900.0,2,Não,Frequentemente,3,1,4,2,3,Não,Não,,Não se aplica
COL-1069,20,Não binário,Casado(a),Pós-graduação,Comercial,Executivo de Contas,2,2023-09-24,2,8350.0,48,Não,Frequentemente,3,2,1,4,2,Não,Não,,Não se aplica
COL-1070,44,Não binário,Casado(a),Graduação,Financeiro,Controller,3,2017-09-27,9,9450.0,39,Não,Frequentemente,4,5,1,3,3,Não,Sim,2022-09-30 12:52:26.090,Falta de perspectiva de crescimento
COL-1071,29,Feminino,Solteiro(a),Mestrado,Tecnologia,Analista de Dados,3,2025-10-13,0,11300.0,5,Não,Raramente,5,2,1,4,4,Não,Não,,Não se aplica
COL-1072,60,Masculino,Divorciado(a),Ensino médio,Operações,Coordenador de Operações,4,2014-11-26,12,10800.0,21,Sim,Nunca,4,1,5,4,5,Não,Não,,Não se aplica
COL-1073,35,Feminino,União estável,Graduação,Operações,Coordenador de Operações,3,2015-08-10,10,9800.0,16,Sim,Raramente,1,2,5,3,5,Não,Sim,2025-07-12 23:57:25.309,Mudança de cidade
COL-1074,58,Feminino,Casado(a),Mestrado,Tecnologia,Analista de Dados,4,2015-02-20,11,13150.0,37,Não,Raramente,4,4,3,3,0,Não,Não,,Não se aplica
COL-1075,24,Masculino,Divorciado(a),Ensino médio,Marketing,Analista de Marketing,2,2019-01-05,6,8200.0,39,Não,Frequentemente,1,2,3,4,5,Não,Não,,Não se aplica
COL-1076,57,Masculino,Solteiro(a),Pós-graduação,Marketing,Especialista de Marketing,4,2015-12-04,10,11750.0,33,Sim,Raramente,5,3,3,3,3,Sim,Sim,2026-02-28 00:55:36.012,Reestruturação organizacional
COL-1077,56,Feminino,Solteiro(a),Ensino médio,Operações,Coordenador de Operações,3,2021-10-12,4,8250.0,15,Não,Raramente,5,2,5,3,2,Sim,Não,,Não se aplica
COL-1078,43,Não binário,Casado(a),Pós-graduação,Atendimento,Analista de Atendimento,3,2015-03-14,10,8400.0,50,Não,Raramente,3,1,1,4,3,Não,Não,,Não se aplica
COL-1079,51,Não binário,Casado(a),Tecnólogo,Operações,Coordenador de Operações,3,2011-07-16,14,9000.0,25,Não,Frequentemente,1,4,1,3,5,Não,Não,,Não se aplica
COL-1080,47,Masculino,Solteiro(a),Ensino médio,Operações,Coordenador de Operações,4,2023-09-08,2,11350.0,28,Não,Raramente,3,4,3,2,0,Sim,Não,,Não se aplica
COL-1081,26,Masculino,Casado(a),Pós-graduação,Comercial,Executivo de Contas,2,2020-06-10,6,8250.0,4,Não,Raramente,5,3,5,4,2,Sim,Não,,Não se aplica
COL-1082,60,Masculino,Casado(a),Mestrado,Atendimento,Supervisor de Atendimento,5,2015-03-28,10,11500.0,18,Sim,Raramente,3,5,2,3,3,Não,Não,,Não se aplica
COL-1083,28,Masculino,Solteiro(a),Mestrado,Financeiro,Analista Financeiro,1,2015-12-19,10,5750.0,16,Não,Raramente,3,3,4,3,5,Não,Não,,Não se aplica
COL-1084,47,Não binário,Casado(a),Mestrado,Comercial,Analista Comercial,4,2019-12-18,7,11600.0,13,Sim,Raramente,5,4,5,3,4,Não,Não,,Não se aplica
COL-1085,51,Não binário,Casado(a),Pós-graduação,Recursos Humanos,Business Partner,4,2016-10-06,10,10050.0,3,Não,Nunca,3,4,5,2,4,Sim,Não,,Não se aplica
COL-1086,42,Não binário,Casado(a),Ensino médio,Tecnologia,Analista de Dados,3,2013-04-01,12,10000.0,22,Sim,Raramente,3,1,1,5,2,Não,Não,,Não se aplica
COL-1087,28,Feminino,União estável,Graduação,Recursos Humanos,Analista de RH,2,2019-10-20,7,6750.0,52,Não,Nunca,3,1,5,5,0,Não,Não,,Não se aplica
COL-1088,38,Feminino,União estável,Ensino médio,Comercial,Analista Comercial,3,2019-02-20,6,8900.0,11,Não,Nunca,1,2,3,3,0,Não,Sim,2024-03-28 13:00:13.215,Nova oportunidade profissional
COL-1089,60,Masculino,Divorciado(a),Pós-graduação,Tecnologia,Analista de Dados,4,2020-01-10,5,12850.0,44,Sim,Frequentemente,5,3,2,3,5,Não,Sim,2024-08-12 16:41:35.640,Qualidade de vida
COL-1090,45,Masculino,União estável,Graduação,Recursos Humanos,Business Partner,3,2013-03-05,13,8500.0,45,Não,Raramente,5,1,2,3,2,Não,Não,,Não se aplica
COL-1091,56,Feminino,Divorciado(a),Ensino médio,Tecnologia,Engenheiro de Dados,5,2014-02-18,12,13650.0,25,Não,Nunca,3,1,5,2,3,Não,Não,,Não se aplica
COL-1092,23,Feminino,União estável,Pós-graduação,Marketing,Analista de Marketing,1,2026-01-24,0,6900.0,52,Não,Raramente,4,5,2,3,3,Não,Não,,Não se aplica
COL-1093,24,Não binário,Casado(a),Graduação,Recursos Humanos,Analista de RH,1,2024-09-25,2,6600.0,42,Sim,Frequentemente,1,1,3,5,5,Não,Não,,Não se aplica
COL-1094,49,Masculino,Divorciado(a),Pós-graduação,Tecnologia,Analista de Dados,4,2023-09-26,2,13000.0,7,Não,Raramente,4,4,3,3,3,Sim,Sim,2025-11-09 12:30:24.857,Nova oportunidade profissional
COL-1095,43,Masculino,União estável,Mestrado,Tecnologia,Analista de Dados,3,2017-08-21,9,10100.0,46,Não,Raramente,2,5,2,4,5,Sim,Sim,2025-12-28 08:53:52.946,Nova oportunidade profissional
COL-1096,30,Feminino,Casado(a),Graduação,Financeiro,Analista Financeiro,2,2014-10-17,12,8900.0,41,Não,Frequentemente,1,3,4,2,6,Não,Não,,Não se aplica
COL-1097,45,Feminino,Casado(a),Graduação,Tecnologia,Analista de Dados,3,2020-03-11,5,10700.0,13,Não,Frequentemente,2,4,4,5,2,Não,Não,,Não se aplica
COL-1098,22,Feminino,Divorciado(a),Pós-graduação,Financeiro,Analista Financeiro,1,2024-10-05,1,6150.0,27,Não,Raramente,3,2,4,3,6,Não,Sim,2025-07-15 12:05:56.415,Mudança de cidade
COL-1099,30,Masculino,Divorciado(a),Ensino médio,Marketing,Analista de Marketing,2,2013-06-21,12,7450.0,25,Não,Frequentemente,4,2,3,2,0,Não,Sim,2025-09-09 11:14:30.010,Desempenho abaixo do esperado
COL-1100,33,Masculino,Casado(a),Pós-graduação,Financeiro,Analista Financeiro,2,2021-04-02,4,8350.0,26,Não,Raramente,3,2,2,5,3,Sim,Não,,Não se aplica
COL-1101,31,Feminino,Divorciado(a),Tecnólogo,Comercial,Executivo de Contas,2,2020-10-04,5,8050.0,8,Não,Nunca,2,3,4,3,3,Não,Não,,Não se aplica
COL-1102,45,Feminino,Casado(a),Mestrado,Operações,Coordenador de Operações,3,2012-11-09,14,9500.0,52,Não,Raramente,4,2,2,4,1,Não,Não,,Não se aplica
COL-1103,38,Feminino,Casado(a),Graduação,Recursos Humanos,Analista de RH,2,2019-03-14,7,7550.0,47,Sim,Raramente,1,5,3,3,5,Não,Não,,Não se aplica
COL-1104,44,Feminino,Casado(a),Ensino médio,Tecnologia,Analista de Dados,4,2017-10-05,9,13200.0,40,Não,Raramente,5,3,2,3,0,Não,Não,,Não se aplica
COL-1105,52,Masculino,Casado(a),Graduação,Operações,Coordenador de Operações,4,2019-08-20,7,10400.0,37,Não,Raramente,3,4,1,2,2,Não,Sim,2025-10-04 09:18:04.763,Nova oportunidade profissional
COL-1106,52,Feminino,Casado(a),Graduação,Operações,Coordenador de Operações,4,2021-08-13,4,10950.0,23,Não,Nunca,4,1,5,3,0,Não,Não,,Não se aplica
COL-1107,40,Masculino,Casado(a),Graduação,Operações,Coordenador de Operações,3,2016-01-15,10,8350.0,45,Não,Frequentemente,4,4,4,2,3,Sim,Não,,Não se aplica
COL-1108,36,Feminino,Casado(a),Mestrado,Comercial,Analista Comercial,3,2012-10-09,14,9150.0,40,Não,Raramente,5,2,1,5,6,Não,Não,,Não se aplica
COL-1109,57,Não binário,Divorciado(a),Mestrado,Comercial,Analista Comercial,4,2013-11-14,12,10600.0,33,Não,Raramente,5,1,4,3,0,Sim,Não,,Não se aplica
COL-1110,58,Feminino,Casado(a),Tecnólogo,Tecnologia,Engenheiro de Dados,5,2023-10-03,3,14800.0,4,Sim,Frequentemente,5,3,2,3,2,Não,Não,,Não se aplica
COL-1111,45,Masculino,Solteiro(a),Graduação,Operações,Coordenador de Operações,3,2015-04-08,10,8950.0,1,Não,Frequentemente,1,4,1,5,0,Sim,Não,,Não se aplica
COL-1112,30,Feminino,Casado(a),Graduação,Marketing,Analista de Marketing,2,2023-08-25,2,7200.0,31,Não,Raramente,5,2,3,2,3,Não,Não,,Não se aplica
COL-1113,20,Masculino,Solteiro(a),Pós-graduação,Tecnologia,Desenvolvedor,1,2025-01-22,0,6700.0,46,Sim,Raramente,2,1,1,4,6,Não,Sim,2026-04-27 22:47:30.444,Qualidade de vida
COL-1114,50,Feminino,União estável,Pós-graduação,Atendimento,Analista de Atendimento,4,2020-02-11,6,8750.0,41,Não,Nunca,5,5,5,3,1,Não,Não,,Não se aplica
COL-1115,23,Feminino,Casado(a),Graduação,Financeiro,Analista Financeiro,2,2025-11-24,0,8850.0,52,Não,Raramente,2,3,2,3,5,Não,Não,,Não se aplica
COL-1116,24,Feminino,Casado(a),Graduação,Marketing,Analista de Marketing,2,2022-08-04,3,8000.0,10,Não,Raramente,1,4,2,3,2,Não,Sim,2025-06-03 16:50:52.021,Qualidade de vida
COL-1117,53,Feminino,Solteiro(a),Ensino médio,Tecnologia,Analista de Dados,3,2021-03-11,5,10650.0,32,Sim,Frequentemente,5,3,4,4,4,Não,Sim,2024-07-03 19:10:38.885,Falta de perspectiva de crescimento
COL-1118,47,Feminino,Solteiro(a),Graduação,Marketing,Especialista de Marketing,4,2020-06-18,5,11700.0,38,Não,Frequentemente,3,2,4,3,6,Não,Não,,Não se aplica
COL-1119,34,Feminino,Casado(a),Graduação,Operações,Coordenador de Operações,3,2013-07-25,12,8550.0,8,Sim,Nunca,4,3,3,3,6,Não,Não,,Não se aplica
COL-1120,50,Masculino,Solteiro(a),Graduação,Financeiro,Controller,3,2025-03-04,0,9500.0,42,Sim,Raramente,5,4,2,3,5,Não,Sim,2026-06-22 13:29:20.237,Desempenho abaixo do esperado
COL-1121,33,Não binário,Solteiro(a),Graduação,Comercial,Executivo de Contas,2,2018-12-06,7,8350.0,12,Sim,Raramente,3,3,4,2,2,Sim,Não,,Não se aplica
COL-1122,45,Feminino,União estável,Pós-graduação,Recursos Humanos,Analista de RH,2,2012-11-22,14,7150.0,2,Não,Nunca,2,5,4,3,5,Sim,Sim,2025-11-11 18:42:26.866,Nova oportunidade profissional
COL-1123,55,Masculino,Solteiro(a),Tecnólogo,Financeiro,Controller,4,2023-04-04,2,12050.0,3,Não,Raramente,2,3,5,4,5,Sim,Não,,Não se aplica
COL-1124,51,Masculino,Casado(a),Mestrado,Financeiro,Controller,4,2017-01-15,9,11450.0,26,Não,Raramente,3,3,4,3,0,Não,Não,,Não se aplica
COL-1125,56,Masculino,União estável,Mestrado,Recursos Humanos,Especialista de Pessoas,5,2016-09-02,9,13200.0,10,Sim,Raramente,1,5,1,4,5,Não,Não,,Não se aplica
COL-1126,33,Masculino,Solteiro(a),Graduação,Financeiro,Analista Financeiro,1,2021-04-06,4,5700.0,18,Não,Raramente,1,2,4,3,3,Não,Não,,Não se aplica
COL-1127,39,Feminino,Solteiro(a),Tecnólogo,Recursos Humanos,Business Partner,3,2013-07-10,13,10050.0,26,Sim,Frequentemente,5,5,2,3,4,Sim,Não,,Não se aplica
COL-1128,47,Feminino,Casado(a),Tecnólogo,Tecnologia,Analista de Dados,3,2023-08-15,3,10150.0,45,Sim,Raramente,5,1,3,2,4,Não,Não,,Não se aplica
COL-1129,60,Masculino,Divorciado(a),Graduação,Recursos Humanos,Business Partner,4,2023-09-26,2,11050.0,27,Não,Nunca,4,2,3,4,4,Não,Não,,Não se aplica
COL-1130,59,Feminino,Divorciado(a),Graduação,Atendimento,Supervisor de Atendimento,5,2019-06-18,7,11400.0,20,Sim,Raramente,4,3,2,3,6,Não,Sim,2024-10-21 23:48:46.281,Reestruturação organizacional
COL-1131,43,Feminino,União estável,Mestrado,Marketing,Especialista de Marketing,3,2014-07-25,11,9250.0,42,Não,Nunca,4,2,3,2,2,Não,Sim,2025-03-23 02:36:54.457,Falta de perspectiva de crescimento
COL-1132,32,Masculino,Casado(a),Mestrado,Tecnologia,Analista de Dados,3,2015-10-26,10,11200.0,51,Sim,Raramente,4,4,5,3,0,Não,Não,,Não se aplica
COL-1133,26,Feminino,União estável,Tecnólogo,Marketing,Analista de Marketing,2,2018-12-01,7,6950.0,11,Sim,Frequentemente,5,5,4,3,4,Não,Não,,Não se aplica
COL-1134,30,Feminino,Divorciado(a),Pós-graduação,Comercial,Executivo de Contas,2,2024-05-04,2,6900.0,14,Não,Frequentemente,1,4,2,3,0,Sim,Sim,2026-07-03 05:43:58.405,Remuneração e benefícios
COL-1135,53,Não binário,Solteiro(a),Pós-graduação,Recursos Humanos,Business Partner,4,2018-01-08,7,10050.0,17,Não,Nunca,1,3,3,5,3,Não,Sim,2023-04-15 04:47:26.673,Desempenho abaixo do esperado
COL-1136,30,Masculino,União estável,Mestrado,Financeiro,Analista Financeiro,2,2017-11-25,8,7550.0,23,Sim,Frequentemente,2,3,1,3,2,Não,Sim,2024-12-01 00:29:11.150,Remuneração e benefícios
COL-1137,28,Masculino,Casado(a),Mestrado,Tecnologia,Desenvolvedor,2,2022-10-11,3,9100.0,40,Não,Frequentemente,1,4,3,5,3,Não,Não,,Não se aplica
COL-1138,40,Não binário,União estável,Mestrado,Atendimento,Assistente de Atendimento,2,2016-12-16,9,6950.0,26,Não,Frequentemente,5,5,3,2,6,Não,Não,,Não se aplica
COL-1139,39,Feminino,União estável,Mestrado,Marketing,Analista de Marketing,2,2018-02-27,7,7400.0,28,Não,Frequentemente,1,3,5,4,2,Sim,Não,,Não se aplica
COL-1140,42,Não binário,Divorciado(a),Mestrado,Operações,Coordenador de Operações,4,2015-06-15,10,10800.0,7,Sim,Raramente,3,4,5,3,4,Sim,Não,,Não se aplica
COL-1141,29,Masculino,Solteiro(a),Graduação,Operações,Analista de Operações,2,2024-11-08,1,6550.0,1,Não,Frequentemente,1,4,4,4,0,Não,Sim,2026-01-22 15:34:26.276,Mudança de cidade
COL-1142,48,Masculino,Divorciado(a),Ensino médio,Financeiro,Controller,3,2021-12-25,4,9350.0,49,Não,Raramente,2,2,5,2,0,Não,Não,,Não se aplica
COL-1143,57,Feminino,Casado(a),Pós-graduação,Comercial,Analista Comercial,4,2018-02-26,7,10950.0,7,Não,Raramente,5,2,4,4,2,Não,Não,,Não se aplica
COL-1144,36,Feminino,União estável,Ensino médio,Financeiro,Analista Financeiro,2,2014-10-12,11,7900.0,7,Não,Nunca,5,3,1,4,4,Não,Não,,Não se aplica
COL-1145,22,Feminino,Divorciado(a),Ensino médio,Marketing,Analista de Marketing,1,2024-09-16,1,6750.0,13,Não,Raramente,1,5,4,2,6,Não,Não,,Não se aplica
COL-1146,55,Feminino,União estável,Ensino médio,Operações,Coordenador de Operações,4,2012-02-24,14,10500.0,10,Não,Frequentemente,3,4,4,2,5,Sim,Não,,Não se aplica
COL-1147,60,Feminino,União estável,Mestrado,Financeiro,Controller,4,2013-08-02,13,10700.0,40,Sim,Nunca,4,3,2,3,4,Sim,Sim,2023-01-21 03:07:43.176,Nova oportunidade profissional
COL-1148,43,Feminino,Casado(a),Pós-graduação,Tecnologia,Analista de Dados,3,2016-03-17,10,10750.0,15,Sim,Frequentemente,3,3,3,3,1,Não,Não,,Não se aplica
COL-1149,54,Masculino,Casado(a),Mestrado,Atendimento,Analista de Atendimento,4,2022-05-24,3,10400.0,42,Não,Nunca,1,2,2,3,1,Sim,Sim,2026-07-28 14:15:17.237,Falta de perspectiva de crescimento
COL-1150,27,Feminino,Casado(a),Graduação,Financeiro,Analista Financeiro,2,2024-01-22,2,8700.0,44,Não,Raramente,2,5,1,3,2,Sim,Sim,2024-05-25 12:51:24.928,Falta de perspectiva de crescimento
COL-1151,49,Masculino,Solteiro(a),Mestrado,Comercial,Analista Comercial,3,2020-06-20,6,9700.0,39,Não,Nunca,3,2,4,3,4,Sim,Não,,Não se aplica
COL-1152,41,Feminino,Solteiro(a),Mestrado,Atendimento,Analista de Atendimento,3,2025-12-21,0,8500.0,4,Não,Frequentemente,3,4,5,3,4,Não,Não,,Não se aplica
COL-1153,25,Masculino,Divorciado(a),Ensino médio,Recursos Humanos,Analista de RH,1,2022-04-09,3,6650.0,16,Não,Frequentemente,1,1,1,3,1,Não,Não,,Não se aplica
COL-1154,32,Não binário,Divorciado(a),Ensino médio,Financeiro,Analista Financeiro,2,2014-03-11,11,8900.0,42,Não,Raramente,2,5,1,4,1,Não,Não,,Não se aplica
COL-1155,29,Não binário,Casado(a),Pós-graduação,Tecnologia,Desenvolvedor,1,2023-08-01,2,6750.0,37,Não,Frequentemente,4,2,5,4,3,Não,Não,,Não se aplica
COL-1156,59,Masculino,União estável,Mestrado,Operações,Especialista de Processos,5,2014-01-15,11,11750.0,34,Não,Raramente,4,1,4,4,1,Sim,Não,,Não se aplica
COL-1157,50,Masculino,Casado(a),Graduação,Comercial,Analista Comercial,4,2013-06-09,13,11350.0,6,Sim,Nunca,5,2,5,2,5,Não,Não,,Não se aplica
COL-1158,20,Feminino,Solteiro(a),Tecnólogo,Operações,Analista de Operações,1,2025-11-16,0,6250.0,39,Não,Raramente,5,4,3,2,4,Não,Não,,Não se aplica
COL-1159,30,Não binário,Solteiro(a),Pós-graduação,Recursos Humanos,Analista de RH,1,2020-04-15,6,5650.0,14,Sim,Raramente,4,2,4,4,2,Não,Sim,2022-10-22 15:35:17.582,Nova oportunidade profissional
COL-1160,24,Feminino,Casado(a),Graduação,Atendimento,Assistente de Atendimento,1,2022-03-09,4,5250.0,38,Não,Nunca,5,1,3,5,3,Não,Não,,Não se aplica
COL-1161,33,Masculino,Solteiro(a),Graduação,Atendimento,Assistente de Atendimento,2,2025-11-24,1,6450.0,27,Não,Raramente,5,1,2,3,4,Não,Não,,Não se aplica
COL-1162,46,Masculino,União estável,Graduação,Financeiro,Controller,4,2012-09-27,13,10650.0,24,Não,Nunca,5,4,2,2,5,Não,Não,,Não se aplica
COL-1163,34,Feminino,Divorciado(a),Tecnólogo,Recursos Humanos,Analista de RH,2,2016-06-24,9,8000.0,29,Não,Raramente,5,3,2,3,6,Sim,Não,,Não se aplica
COL-1164,55,Não binário,União estável,Graduação,Operações,Coordenador de Operações,4,2014-04-11,11,10450.0,52,Não,Frequentemente,5,3,5,4,3,Não,Não,,Não se aplica
COL-1165,28,Feminino,Casado(a),Pós-graduação,Marketing,Analista de Marketing,2,2020-07-27,5,7800.0,20,Não,Raramente,2,2,5,3,1,Não,Não,,Não se aplica
COL-1166,25,Masculino,Solteiro(a),Tecnólogo,Comercial,Executivo de Contas,2,2025-08-20,1,8400.0,34,Não,Frequentemente,5,1,3,2,3,Não,Não,,Não se aplica
COL-1167,47,Não binário,Solteiro(a),Graduação,Operações,Coordenador de Operações,3,2022-10-28,4,8400.0,17,Sim,Frequentemente,2,1,5,4,3,Não,Não,,Não se aplica
COL-1168,55,Masculino,Solteiro(a),Pós-graduação,Operações,Coordenador de Operações,4,2018-10-12,7,10500.0,25,Não,Raramente,3,2,5,4,3,Sim,Não,,Não se aplica
COL-1169,26,Feminino,Casado(a),Tecnólogo,Financeiro,Analista Financeiro,1,2025-05-22,0,5750.0,25,Não,Raramente,2,5,2,4,5,Não,Sim,2026-03-23 20:45:27.110,Falta de perspectiva de crescimento
COL-1170,28,Masculino,União estável,Graduação,Atendimento,Assistente de Atendimento,2,2021-10-18,5,5500.0,46,Não,Frequentemente,3,4,4,2,4,Não,Não,,Não se aplica
COL-1171,29,Feminino,União estável,Ensino médio,Comercial,Executivo de Contas,2,2018-09-23,8,7250.0,22,Não,Nunca,1,2,5,3,0,Não,Não,,Não se aplica
